"bluestock_fintech_—_nifty_100__|__cash_flow__|__1,187_records",year_label,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,fiscal_year
1168.0,TVSMOTOR,0.0,-4405.0,-1308.0,6118.0,406.0,0
1169.0,TVSMOTOR,0.0,-1253.0,-1001.0,2759.0,505.0,0
1170.0,ULTRACEMCO,0.0,3618.0,-4362.0,715.0,-30.0,0
1171.0,ULTRACEMCO,0.0,3455.0,-2342.0,-949.0,164.0,0
1172.0,ULTRACEMCO,0.0,4190.0,-2144.0,-2110.0,-63.0,0
1173.0,ULTRACEMCO,0.0,4526.0,-3673.0,-844.0,8.0,0
1174.0,ULTRACEMCO,0.0,5005.0,-2501.0,-2535.0,-31.0,0
1175.0,ULTRACEMCO,0.0,3888.0,1866.0,-5735.0,18.0,0
1176.0,ULTRACEMCO,0.0,5956.0,1165.0,-6757.0,364.0,0
1177.0,ULTRACEMCO,0.0,8972.0,-4192.0,-5076.0,-295.0,0
1178.0,ULTRACEMCO,0.0,12500.0,-8856.0,-4356.0,-712.0,0
1179.0,ULTRACEMCO,0.0,9283.0,2257.0,-12498.0,-958.0,0
1180.0,ULTRACEMCO,0.0,9069.0,-7188.0,-1631.0,250.0,0
1181.0,ULTRACEMCO,0.0,10898.0,-8789.0,-1926.0,183.0,0
1182.0,UNIONBANK,0.0,-4245.0,-343.0,5096.0,507.0,0
1183.0,UNIONBANK,0.0,2570.0,-363.0,4902.0,7109.0,0
1184.0,UNIONBANK,0.0,-3567.0,-318.0,3168.0,-718.0,0
1185.0,UNIONBANK,0.0,81.0,-9.0,-2.0,70.0,0
1186.0,UNIONBANK,0.0,-6624.0,-280.0,10194.0,3289.0,0
1187.0,UNIONBANK,0.0,6097.0,-315.0,10792.0,16574.0,0
1188.0,UNIONBANK,0.0,-7778.0,-297.0,1758.0,-6317.0,0
1189.0,UNIONBANK,0.0,-77.0,-4.0,201.0,121.0,0
1190.0,UNIONBANK,0.0,20527.0,-601.0,-18861.0,1066.0,0
1191.0,UNIONBANK,0.0,36339.0,-558.0,-786.0,34995.0,0
1192.0,UNIONBANK,0.0,6056.0,-2561.0,-10654.0,-7159.0,0
1193.0,UNIONBANK,0.0,19930.0,-1394.0,-11489.0,7047.0,0
1194.0,UNITDSPR,0.0,1969.0,-1121.0,-992.0,-145.0,0
1195.0,UNITDSPR,0.0,-552.0,-252.0,1235.0,431.0,0
1196.0,UNITDSPR,0.0,-196.0,3855.0,-4002.0,-343.0,0
1197.0,UNITDSPR,0.0,283.0,733.0,-1155.0,-139.0,0
1198.0,UNITDSPR,0.0,647.0,-227.0,-475.0,-56.0,0
1199.0,UNITDSPR,0.0,925.0,104.0,-966.0,63.0,0
1200.0,UNITDSPR,0.0,948.0,-66.0,-808.0,74.0,0
1201.0,UNITDSPR,0.0,783.0,-194.0,-740.0,-150.0,0
1202.0,UNITDSPR,0.0,1818.0,-99.0,-1707.0,12.0,0
1203.0,UNITDSPR,0.0,977.0,-313.0,-688.0,-23.0,0
1204.0,UNITDSPR,0.0,615.0,-55.0,-500.0,60.0,0
1205.0,UNITDSPR,0.0,1118.0,226.0,-407.0,937.0,0
1206.0,VBL,0.0,280.0,-507.0,229.0,3.0,0
1207.0,VBL,0.0,297.0,-574.0,274.0,-2.0,0
1208.0,VBL,0.0,431.0,-500.0,58.0,-11.0,0
1209.0,VBL,0.0,555.0,-300.0,-236.0,19.0,0
1210.0,VBL,0.0,826.0,-1048.0,230.0,8.0,0
1211.0,VBL,0.0,620.0,-746.0,159.0,32.0,0
1212.0,VBL,0.0,1000.0,-937.0,-84.0,-22.0,0
1213.0,VBL,0.0,1308.0,-2320.0,1107.0,95.0,0
1214.0,VBL,0.0,1012.0,-472.0,-574.0,-33.0,0
1215.0,VBL,0.0,1231.0,-1008.0,-178.0,46.0,0
1216.0,VBL,0.0,1790.0,-1769.0,-18.0,4.0,0
1217.0,VBL,0.0,2391.0,-3288.0,985.0,88.0,0
1218.0,VEDL,0.0,22.0,-311.0,238.0,-51.0,0
1219.0,VEDL,0.0,15601.0,-2890.0,-5052.0,7659.0,0
1220.0,VEDL,0.0,17805.0,-4133.0,-13956.0,-284.0,0
1221.0,VEDL,0.0,20377.0,-7868.0,-11303.0,1206.0,0
1222.0,VEDL,0.0,18083.0,2681.0,-12425.0,8339.0,0
1223.0,VEDL,0.0,17366.0,15480.0,-39255.0,-6409.0,0
1224.0,VEDL,0.0,23754.0,-10594.0,-10242.0,2918.0,0
1225.0,VEDL,0.0,19300.0,-5925.0,-15547.0,-2172.0,0
1226.0,VEDL,0.0,23980.0,-6678.0,-17565.0,-263.0,0
1227.0,VEDL,0.0,34963.0,-2243.0,-28903.0,3817.0,0
1228.0,VEDL,0.0,33065.0,-668.0,-34142.0,-1745.0,0
1229.0,VEDL,0.0,35654.0,-13676.0,-26092.0,-4114.0,0
1230.0,WIPRO,0.0,6394.0,-4536.0,-1140.0,717.0,0
1231.0,WIPRO,0.0,6790.0,-284.0,-3570.0,2936.0,0
1232.0,WIPRO,0.0,7840.0,-2537.0,-830.0,4474.0,0
1233.0,WIPRO,0.0,7887.0,-13761.0,-159.0,-6032.0,0
1234.0,WIPRO,0.0,9277.0,-11770.0,-2275.0,-4767.0,0
1235.0,WIPRO,0.0,8423.0,3595.0,-12998.0,-979.0,0
1236.0,WIPRO,0.0,11632.0,5065.0,-4937.0,11760.0,0
1237.0,WIPRO,0.0,10064.0,3593.0,-15100.0,-1442.0,0
1238.0,WIPRO,0.0,14755.0,685.0,-12884.0,2556.0,0
1239.0,WIPRO,0.0,11080.0,-22321.0,4659.0,-6583.0,0
1240.0,WIPRO,0.0,13060.0,-8169.0,-6088.0,-1197.0,0
1241.0,WIPRO,0.0,17622.0,1144.0,-18257.0,509.0,0
1242.0,ZOMATO,0.0,-2144.0,1740.0,359.0,-45.0,0
1243.0,ZOMATO,0.0,-1018.0,-5245.0,6402.0,139.0,0
1244.0,ZOMATO,0.0,-693.0,-7971.0,8750.0,86.0,0
1245.0,ZOMATO,0.0,-844.0,797.0,-127.0,-174.0,0
1246.0,ZOMATO,0.0,646.0,-348.0,-207.0,91.0,0
1247.0,ZYDUSLIFE,0.0,603.0,-682.0,286.0,207.0,0
1248.0,ZYDUSLIFE,0.0,903.0,-438.0,-529.0,-64.0,0
1249.0,ZYDUSLIFE,0.0,994.0,-465.0,-351.0,178.0,0
1250.0,ZYDUSLIFE,0.0,1894.0,-860.0,-935.0,99.0,0
1251.0,ZYDUSLIFE,0.0,1312.0,-2872.0,2316.0,756.0,0
1252.0,ZYDUSLIFE,0.0,919.0,-974.0,52.0,-3.0,0
1253.0,ZYDUSLIFE,0.0,1282.0,-3977.0,1885.0,-811.0,0
1254.0,ZYDUSLIFE,0.0,2932.0,-1004.0,-1528.0,399.0,0
1255.0,ZYDUSLIFE,0.0,3294.0,-837.0,-2548.0,-90.0,0
1256.0,ZYDUSLIFE,0.0,2104.0,-1018.0,-868.0,219.0,0
1257.0,ZYDUSLIFE,0.0,2689.0,1542.0,-4400.0,-170.0,0
1258.0,ZYDUSLIFE,0.0,3228.0,-1492.0,-1810.0,-75.0,0
